_id,image,brand,name,price,tier,chipset,socket,formFactor,memorySlots,memoryMaxGb
608dd537905ec60bdc069339,/images/motherboard/motherboard.jpg,Asus,PRIME B460I-PLUS,115.75,7,B460,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069340,/images/motherboard/motherboard.jpg,Asus,ROG STRIX B460-I GAMING,156.95,7,B460,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069341,/images/motherboard/motherboard.jpg,Asus,ROG STRIX H470-I GAMING,151.00,7,H470,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069342,/images/motherboard/motherboard.jpg,MSI,MPG Z490M GAMING EDGE WIFI,205.49,5.3,Z490,LGA1200,Micro ATX,4,128
608dd537905ec60bdc069343,/images/motherboard/motherboard.jpg,MSI,MPG Z590 GAMING EDGE WIFI,318.80,3,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069344,/images/motherboard/motherboard.jpg,MSI,Z490-A PRO,166.39,5,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069345,/images/motherboard/motherboard.jpg,MSI,MPG Z590 GAMING FORCE,306.29,3,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069346,/images/motherboard/motherboard.jpg,MSI,Z590 PRO WIFI,199.00,6,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069347,/images/motherboard/motherboard.jpg,NZXT,N7 Z490,226.79,,Z490,LGA1200,ATX,4,128
608dd537905ec60bdc069348,/images/motherboard/motherboard.jpg,MSI,Z590-A PRO,179.00,6,Z590,LGA1200,ATX,4,128
608dd537905ec60bdc069349,/images/motherboard/motherboard.jpg,MSI,MPG B460I GAMING EDGE WIFI,151.09,7,B460,LGA1200,Mini ITX,2,64
608dd537905ec60bdc069350,/images/motherboard/motherboard.jpg,MSI,X299-A PRO,316.24,3,X299,LGA2066,ATX,8,256
