_id,image,brand,name,price,powerSupplyStandard,maxMotherboardSize,type,sidePanelWindow
608dd450905ec60bdc070063,/images/case/case.jpg,NZXT,H510i,457.78,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070064,/images/case/case.jpg,NZXT,H700,1340.07,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070065,/images/case/case.jpg,NZXT,H700 PUBG,1219.17,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070066,/images/case/case.jpg,NZXT,H710,639.37,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070067,/images/case/case.jpg,NZXT,H710i,777.60,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070068,/images/case/case.jpg,Phanteks,Eclipse P300,299.80,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070069,/images/case/case.jpg,Phanteks,Eclipse P300A Mesh,318.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070070,/images/case/case.jpg,Phanteks,Eclipse P350X,341.66,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070071,/images/case/case.jpg,Phanteks,Eclipse P360A,345.30,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070072,/images/case/case.jpg,Phanteks,Eclipse P360X,786.97,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070073,/images/case/case.jpg,Phanteks,Eclipse P400,363.55,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070074,/images/case/case.jpg,Phanteks,Eclipse P400A,390.80,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070075,/images/case/case.jpg,Phanteks,Eclipse P400A Digital,454.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070076,/images/case/case.jpg,Phanteks,Eclipse P400S,377.15,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070077,/images/case/case.jpg,Phanteks,Eclipse P500A,577.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070078,/images/case/case.jpg,Phanteks,Eclipse P500A D-RGB,713.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070079,/images/case/case.jpg,Phanteks,Eclipse P600S,727.55,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070080,/images/case/case.jpg,Phanteks,Enthoo EVOLV ATX,842.61,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070081,/images/case/case.jpg,Phanteks,Enthoo EVOLV ATX TG,842.61,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070082,/images/case/case.jpg,Phanteks,Enthoo Pro M TG,654.34,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070083,/images/case/case.jpg,Phanteks,Evolv X,1000.55,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070084,/images/case/case.jpg,SilentiumPC,Armis AR1,168.26,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070085,/images/case/case.jpg,SilentiumPC,Armis AR5 RGB,359.45,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070086,/images/case/case.jpg,SilentiumPC,Armis AR6,245.61,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070087,/images/case/case.jpg,SilentiumPC,Armis AR6Q EVO ARGB,343.43,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070088,/images/case/case.jpg,SilentiumPC,Armis AR6X EVO ARGB,371.87,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070089,/images/case/case.jpg,SilentiumPC,Armis AR7,340.29,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070090,/images/case/case.jpg,SilentiumPC,Armis AR7X EVO ARGB,531.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070091,/images/case/case.jpg,SilentiumPC,Astrum AT6V,438.57,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070092,/images/case/case.jpg,SilentiumPC,Astrum AT6V EVO,463.60,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070093,/images/case/case.jpg,SilentiumPC,Regnum RG4,292.97,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070094,/images/case/case.jpg,SilentiumPC,Regnum RG4T,297.48,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070095,/images/case/case.jpg,SilentiumPC,Regnum RG6V EVO TG ARGB,372.60,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070096,/images/case/case.jpg,SilentiumPC,Regnum RG6V TG,322.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070097,/images/case/case.jpg,SilentiumPC,Signum SG1,236.51,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070098,/images/case/case.jpg,SilentiumPC,Signum SG1 TG,250.16,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070099,/images/case/case.jpg,SilentiumPC,Signum SG1M,227.41,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070100,/images/case/case.jpg,SilentiumPC,Signum SG1M TG,283.87,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070101,/images/case/case.jpg,SilentiumPC,Signum SG1Q EVO TG ARGB,304.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070102,/images/case/case.jpg,SilentiumPC,Signum SG1V EVO TG ARGB,349.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070103,/images/case/case.jpg,SilentiumPC,Signum SG1X EVO TG ARGB,402.17,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070104,/images/case/case.jpg,SilentiumPC,Signum SG1X TG RGB,349.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070105,/images/case/case.jpg,SilentiumPC,Signum SG7V EVO TG ARGB,454.77,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070106,/images/case/case.jpg,SilentiumPC,Signum SG7V TG,418.10,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070107,/images/case/case.jpg,Thermaltake,A500,895.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070108,/images/case/case.jpg,Thermaltake,Commander C31 TG ARGB,395.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070109,/images/case/case.jpg,Thermaltake,Commander C32 TG ARGB,486.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070110,/images/case/case.jpg,Thermaltake,Commander C33 TG ARGB,486.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070111,/images/case/case.jpg,Thermaltake,Commander C34 TG ARGB,395.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070112,/images/case/case.jpg,Thermaltake,Commander C34 TG Snow ARGB,686.19,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070113,/images/case/case.jpg,Thermaltake,Commander C35 TG ARGB,717.22,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070114,/images/case/case.jpg,Thermaltake,Commander C36 TG ARGB,454.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070115,/images/case/case.jpg,Thermaltake,Core G21 Tempered Glass Edition,264.49,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070116,/images/case/case.jpg,Thermaltake,Core G3,380.43,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070117,/images/case/case.jpg,Thermaltake,Core P3,889.71,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070118,/images/case/case.jpg,Thermaltake,Core P3 TG Curved,1018.15,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070119,/images/case/case.jpg,Thermaltake,Core P3 TG Snow Edition,760.44,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070120,/images/case/case.jpg,Thermaltake,Core P90,900.90,ATX,ATX,ATX Mid Tower,Tinted Tempered Glass
608dd450905ec60bdc070121,/images/case/case.jpg,Thermaltake,Core X31,810.86,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070122,/images/case/case.jpg,Thermaltake,Core X31 TG,527.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070123,/images/case/case.jpg,Thermaltake,H100 TG,322.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070124,/images/case/case.jpg,Thermaltake,H200 TG RGB,343.53,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070125,/images/case/case.jpg,Thermaltake,H200 TG Snow RGB,486.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070126,/images/case/case.jpg,Thermaltake,H550 TG ARGB,498.59,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070127,/images/case/case.jpg,Thermaltake,Level 20 MT,318.05,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070128,/images/case/case.jpg,Thermaltake,Level 20 RS ARGB,773.05,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070129,/images/case/case.jpg,Thermaltake,S300 Tempered Glass Edition,395.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070130,/images/case/case.jpg,Thermaltake,Suppressor F31 TG,702.84,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070131,/images/case/case.jpg,Thermaltake,Urban S31,484.44,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070132,/images/case/case.jpg,Thermaltake,V200,259.26,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070133,/images/case/case.jpg,Thermaltake,V200 RGB,349.85,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070134,/images/case/case.jpg,Thermaltake,V250 TG ARGB,372.60,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070135,/images/case/case.jpg,Thermaltake,Versa C21,322.96,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070136,/images/case/case.jpg,Thermaltake,Versa C22 RGB,309.81,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070137,/images/case/case.jpg,Thermaltake,Versa C22 RGB Snow Edition,363.50,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070138,/images/case/case.jpg,Thermaltake,Versa C23 RGB,436.35,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070139,/images/case/case.jpg,Thermaltake,Versa H21,267.31,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070140,/images/case/case.jpg,Thermaltake,Versa H22,275.09,ATX,ATX,ATX Mid Tower,None
608dd450905ec60bdc070141,/images/case/case.jpg,Thermaltake,Versa H23,275.91,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070142,/images/case/case.jpg,Thermaltake,Versa H24,313.45,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070143,/images/case/case.jpg,Thermaltake,Versa H25,319.64,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070144,/images/case/case.jpg,Thermaltake,Versa H26,498.86,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070145,/images/case/case.jpg,Thermaltake,Versa H35,437.35,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070146,/images/case/case.jpg,Thermaltake,Versa J21,326.05,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070147,/images/case/case.jpg,Thermaltake,Versa J22,272.55,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070148,/images/case/case.jpg,Thermaltake,Versa J23,289.74,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070149,/images/case/case.jpg,Thermaltake,Versa J23 RGB,410.87,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070150,/images/case/case.jpg,Thermaltake,Versa J24,263.49,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070151,/images/case/case.jpg,Thermaltake,Versa J24 RGB,410.73,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070152,/images/case/case.jpg,Thermaltake,Versa J25,322.32,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070153,/images/case/case.jpg,Thermaltake,Versa J25 RGB,431.75,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070154,/images/case/case.jpg,Thermaltake,Versa N21,310.67,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070155,/images/case/case.jpg,Thermaltake,Versa N24,364.91,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070156,/images/case/case.jpg,Thermaltake,Versa N27,775.46,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070157,/images/case/case.jpg,Thermaltake,Versa T25,267.95,ATX,ATX,ATX Mid Tower,Tempered Glass
608dd450905ec60bdc070158,/images/case/case.jpg,Thermaltake,View 21 Tempered Glass Edition,299.85,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070159,/images/case/case.jpg,Thermaltake,View 22,406.32,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070160,/images/case/case.jpg,Thermaltake,View 27,364.27,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070161,/images/case/case.jpg,Thermaltake,View 31 TG,691.19,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070162,/images/case/case.jpg,Thermaltake,View 37,721.99,ATX,ATX,ATX Mid Tower,Acrylic
608dd450905ec60bdc070163,/images/case/case.jpg,be quiet!,Dark Base 900,735.78,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070164,/images/case/case.jpg,be quiet!,Dark Base Pro 900 Rev. 2,998.27,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070165,/images/case/case.jpg,Cooler Master,Cosmos,1939.21,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070166,/images/case/case.jpg,Cooler Master,Cosmos C700M,1960.14,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070167,/images/case/case.jpg,Cooler Master,Cosmos C700P Black Edition,1353.58,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070168,/images/case/case.jpg,Cooler Master,MasterFrame 700,905.22,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070169,/images/case/case.jpg,Cooler Master,Stryker SE,796.80,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070170,/images/case/case.jpg,Corsair,1000D,2660.84,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070171,/images/case/case.jpg,Corsair,750D,657.75,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070172,/images/case/case.jpg,Corsair,760T,816.36,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070173,/images/case/case.jpg,Corsair,780T,884.52,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070174,/images/case/case.jpg,Corsair,Carbide 600Q,723.59,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070175,/images/case/case.jpg,Fractal Design,Define 7 XL,941.35,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070176,/images/case/case.jpg,Fractal Design,Define 7 XL Dark,934.52,ATX,ATX,ATX Full Tower,Tinted Tempered Glass
608dd450905ec60bdc070177,/images/case/case.jpg,Fractal Design,Define 7 XL Light,943.62,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070178,/images/case/case.jpg,Fractal Design,Define XL R2,449.22,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070179,/images/case/case.jpg,Fractal Design,Meshify 2 XL,829.92,ATX,ATX,ATX Full Tower,Tinted Tempered Glass
608dd450905ec60bdc070180,/images/case/case.jpg,Lian Li,O11D XL-A,1032.35,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070181,/images/case/case.jpg,Lian Li,O11D XL-W,1160.39,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070182,/images/case/case.jpg,Lian Li,O11D XL-X,1000.55,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070183,/images/case/case.jpg,Lian Li,PC-O11 Air,1114.30,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070184,/images/case/case.jpg,Lian Li,PC-O11 Dynamic,668.35,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070185,/images/case/case.jpg,Lian Li,PC-O11ROG,1528.30,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070186,/images/case/case.jpg,Lian Li,PC-V750,1988.30,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070187,/images/case/case.jpg,Phanteks,Enthoo 719,902.13,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070188,/images/case/case.jpg,Phanteks,Enthoo Primo,2418.55,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070189,/images/case/case.jpg,Phanteks,Enthoo Pro,454.55,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070190,/images/case/case.jpg,Phanteks,Enthoo Pro 2,1089.63,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070191,/images/case/case.jpg,Phanteks,Enthoo Pro Tempered Glass,531.85,ATX,ATX,ATX Full Tower,Tinted Tempered Glass
608dd450905ec60bdc070192,/images/case/case.jpg,Phanteks,Enthoo Series Primo Aluminum,1091.55,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070193,/images/case/case.jpg,Phanteks,PH-ES614PC_BK,541.04,ATX,ATX,ATX Full Tower,None
608dd450905ec60bdc070194,/images/case/case.jpg,Thermaltake,A700 TG,1614.80,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070195,/images/case/case.jpg,Thermaltake,AH T600,1282.60,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070196,/images/case/case.jpg,Thermaltake,AH T600 Snow,1269.91,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070197,/images/case/case.jpg,Thermaltake,Core P8 TG,1032.35,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070198,/images/case/case.jpg,Thermaltake,Core V71 TG,946.76,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070199,/images/case/case.jpg,Thermaltake,Core W100,2175.45,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070200,/images/case/case.jpg,Thermaltake,Core X71,727.95,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070201,/images/case/case.jpg,Thermaltake,Level 20,3389.70,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070202,/images/case/case.jpg,Thermaltake,Level 20 GT,713.85,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070203,/images/case/case.jpg,Thermaltake,Level 20 GT RGB Plus,1551.23,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070204,/images/case/case.jpg,Thermaltake,Level 20 HT,982.30,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070205,/images/case/case.jpg,Thermaltake,Level 20 HT Snow Edition,1073.30,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070206,/images/case/case.jpg,Thermaltake,Tower 900,1094.18,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070207,/images/case/case.jpg,Thermaltake,Tower 900 Snow Edition,1159.75,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070208,/images/case/case.jpg,Thermaltake,View 51 ARGB Edition,1000.55,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070209,/images/case/case.jpg,Thermaltake,View 51 Snow ARGB Edition,1032.35,ATX,ATX,ATX Full Tower,Tempered Glass
608dd450905ec60bdc070210,/images/case/case.jpg,Thermaltake,View 71 TG,782.10,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070211,/images/case/case.jpg,Thermaltake,View 71 TG RGB,941.35,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070212,/images/case/case.jpg,Thermaltake,View 71 TG RGB Plus,1210.25,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070213,/images/case/case.jpg,Thermaltake,View 71 TG Snow,941.35,ATX,ATX,ATX Full Tower,Acrylic
608dd450905ec60bdc070214,/images/case/case.jpg,Cooler Master,HAF XB,581.17,ATX,ATX,ATX Desktop,None
608dd450905ec60bdc070215,/images/case/case.jpg,Cooler Master,HAF XB EVO,568.25,ATX,ATX,ATX Desktop,None
608dd450905ec60bdc070216,/images/case/case.jpg,Thermaltake,Level 20 XT,909.95,ATX,ATX,ATX Desktop,Tempered Glass
