_id,image,brand,name,price,chipset,memoryGb,coreClockMhz,boostClockMhz,lengthMillimeters,tdpW,recommendedPsuWatts,performance
608dd507905ec60bdc069666,/images/gpu/307bb60c041130ea5d65a3b97e63648a.256p.jpg,Zotac,GAMING Twin Edge,1618.92,GeForce RTX 3060,12,1320,1777,224.1,170,450,744
608dd507905ec60bdc069667,/images/gpu/31i7e8-EdQL.jpg,Zotac,GAMING Twin Edge OC,1454.03,GeForce RTX 3060,12,1320,1807,224.1,170,450,744
608dd507905ec60bdc069668,/images/gpu/4768d0237243e4e35e3d22a438773cba.256p.jpg,Asus,DUAL,1979.01,GeForce RTX 3060 Ti,8,1410,1695,269,200,550,923
608dd507905ec60bdc069669,/images/gpu/4768d0237243e4e35e3d22a438773cba.256p.jpg,Asus,DUAL MINI OC,1959.02,GeForce RTX 3060 Ti,8,1410,1710,200,200,550,923
608dd507905ec60bdc069670,/images/gpu/4768d0237243e4e35e3d22a438773cba.256p.jpg,Asus,DUAL OC,1899.05,GeForce RTX 3060 Ti,8,1410,1740,269,200,550,923
608dd507905ec60bdc069671,/images/gpu/41E5z7P+g+L.jpg,Asus,KO OC,2198.90,GeForce RTX 3060 Ti,8,1410,1785,275,200,550,923
608dd507905ec60bdc069672,/images/gpu/31tr-QHp1KL.jpg,Asus,ROG STRIX GAMING OC,2198.90,GeForce RTX 3060 Ti,8,1410,1890,318.5,200,550,923
608dd507905ec60bdc069673,/images/gpu/41oZkScV-ML.jpg,Asus,TUF GAMING,2198.90,GeForce RTX 3060 Ti,8,1410,1695,301,200,550,923
608dd507905ec60bdc069674,/images/gpu/8a627374e0bc62f1d88e09a59fd041be.256p.jpg,Asus,TUF GAMING OC,2078.96,GeForce RTX 3060 Ti,8,1410,1785,301,200,550,923
608dd507905ec60bdc069675,/images/gpu/ff20019de9fc140e8fdf89da01cca394.256p.jpg,EVGA,FTW3 GAMING iCX3,1919.04,GeForce RTX 3060 Ti,8,1410,1710,285.37,200,550,923
608dd507905ec60bdc069676,/images/gpu/a93101f11c4cf1e14e5068b4d319128e.256p.jpg,EVGA,FTW3 ULTRA GAMING iCX3,1979.01,GeForce RTX 3060 Ti,8,1410,1800,285.37,200,550,923
608dd507905ec60bdc069677,/images/gpu/41T9iAWEj3L.jpg,EVGA,XC GAMING,2198.90,GeForce RTX 3060 Ti,8,1410,1710,201.8,200,550,923
608dd507905ec60bdc069678,/images/gpu/412xRcUFq5L.jpg,GALAX,(1-click OC),1919.04,GeForce RTX 3060 Ti,8,1410,1680,256.5,200,550,923
608dd507905ec60bdc069679,/images/gpu/41q2EO8n7aL.jpg,GALAX,EX (1-Click OC),1979.01,GeForce RTX 3060 Ti,8,1410,1710,299,200,550,923
608dd507905ec60bdc069680,/images/gpu/41FtQZzvp5L.jpg,GALAX,EX White (1-Click OC),1979.01,GeForce RTX 3060 Ti,8,1410,1710,299,200,550,923
608dd507905ec60bdc069681,/images/gpu/2867c5edb1a9e1502bdc76aa1f06ef16.256p.jpg,Gigabyte,AORUS MASTER,2158.92,GeForce RTX 3060 Ti,8,1410,1800,290,200,550,923
608dd507905ec60bdc069682,/images/gpu/no-image.png,Gigabyte,EAGLE,2038.98,GeForce RTX 3060 Ti,8,1410,1665,242,200,550,923
608dd507905ec60bdc069683,/images/gpu/3f394141cd0eabe2fd83e8f694e78ad9.256p.jpg,Gigabyte,EAGLE OC,2098.95,GeForce RTX 3060 Ti,8,1410,1695,242,200,550,923
608dd507905ec60bdc069684,/images/gpu/no-image.png,Gigabyte,GAMING OC,1999.00,GeForce RTX 3060 Ti,8,1410,1740,282,200,550,923
608dd507905ec60bdc069685,/images/gpu/no-image.png,Gigabyte,GAMING OC PRO,1999.00,GeForce RTX 3060 Ti,8,1410,1770,286,200,550,923
608dd507905ec60bdc069686,/images/gpu/31JuaC0tUNL.jpg,Gigabyte,Vision OC,1939.03,GeForce RTX 3060 Ti,8,1665,1755,281,200,550,923
608dd507905ec60bdc069687,/images/gpu/82af59c30e871cb32d523189c92f8a45.256p.jpg,Inno3D,iChill X3 RED,2058.97,GeForce RTX 3060 Ti,8,1410,1725,300,200,550,923
608dd507905ec60bdc069688,/images/gpu/c624ad9a156ffb0f16616692726dd724.256p.jpg,Inno3D,Twin X2,2118.94,GeForce RTX 3060 Ti,8,1410,1665,240,200,550,923
608dd507905ec60bdc069689,/images/gpu/51ada4b9bdda212275d14f22b4f5143b.256p.jpg,Inno3D,Twin X2 OC,1999.00,GeForce RTX 3060 Ti,8,1410,1680,240,200,550,923
608dd507905ec60bdc069690,/images/gpu/41Xo1lSIF2L.jpg,KFA2,(1-Click OC),1939.03,GeForce RTX 3060 Ti,8,1410,1680,256.5,200,550,923
608dd507905ec60bdc069691,/images/gpu/0710604feadd50ce6280d7af5619efac.256p.jpg,KFA2,EX (1-Click OC),2118.94,GeForce RTX 3060 Ti,8,1410,1710,299,200,550,923
608dd507905ec60bdc069692,/images/gpu/no-image.png,KFA2,EX White (1-Click OC),2018.99,GeForce RTX 3060 Ti,8,1410,1710,299,200,550,923
608dd507905ec60bdc069693,/images/gpu/no-image.png,MSI,GAMING TRIO,2058.97,GeForce RTX 3060 Ti,8,1410,1755,323,200,550,923
608dd507905ec60bdc069694,/images/gpu/no-image.png,MSI,GAMING X TRIO,1979.01,GeForce RTX 3060 Ti,8,1410,1830,323,200,550,923
608dd507905ec60bdc069695,/images/gpu/no-image.png,MSI,TWIN FAN,2078.96,GeForce RTX 3060 Ti,8,1410,1665,230,200,550,923
608dd507905ec60bdc069696,/images/gpu/b1739cdd67dd6e01aab7755b743feacd.256p.jpg,MSI,TWIN FAN OC,2078.96,GeForce RTX 3060 Ti,8,1410,1695,230,200,550,923
608dd507905ec60bdc069697,/images/gpu/da18ff2c36e643a36c6cf7e8a9f5939c.256p.jpg,MSI,VENTUS 2X,2078.96,GeForce RTX 3060 Ti,8,1410,1665,232,200,550,923
608dd507905ec60bdc069698,/images/gpu/da18ff2c36e643a36c6cf7e8a9f5939c.256p.jpg,MSI,VENTUS 2X OC,1899.05,GeForce RTX 3060 Ti,8,1410,1695,232,200,550,923
608dd507905ec60bdc069699,/images/gpu/da18ff2c36e643a36c6cf7e8a9f5939c.256p.jpg,MSI,VENTUS 3X,2178.91,GeForce RTX 3060 Ti,8,1410,1665,316,200,550,923
608dd507905ec60bdc069700,/images/gpu/da18ff2c36e643a36c6cf7e8a9f5939c.256p.jpg,MSI,VENTUS 3X OC,2018.99,GeForce RTX 3060 Ti,8,1410,1695,316,200,550,923
608dd507905ec60bdc069701,/images/gpu/41IUkbD-Y8L.jpg,NVIDIA,Founders Edition,2078.96,GeForce RTX 3060 Ti,8,1410,1670,242,200,550,923
608dd507905ec60bdc069702,/images/gpu/72155bf79f7d206d220aefd8a98a43a2.256p.jpg,Palit,Dual,2198.90,GeForce RTX 3060 Ti,8,1410,1665,247,200,550,923
608dd507905ec60bdc069703,/images/gpu/9edf96a151675d39153bfa645222760e.256p.jpg,Palit,Dual OC,1979.01,GeForce RTX 3060 Ti,8,1410,1695,247,200,550,923
608dd507905ec60bdc069704,/images/gpu/600333b32af0aad0d2b080a4e0b0606c.256p.jpg,Palit,GamingPro,2038.98,GeForce RTX 3060 Ti,8,1410,1665,294,200,550,923
608dd507905ec60bdc069705,/images/gpu/c81b1c219c860351b4f7dd2395972d11.256p.jpg,Palit,GamingPro OC,1959.02,GeForce RTX 3060 Ti,8,1410,1800,294,200,550,923
608dd507905ec60bdc069706,/images/gpu/no-image.png,PNY,UPRISING,2038.98,GeForce RTX 3060 Ti,8,1410,1665,250.952,200,550,923
608dd507905ec60bdc069707,/images/gpu/89f80e5d6737ae27ffeee29c98c0924e.256p.jpg,PNY,XLR8 Gaming REVEL EPIC-X RGB,1979.01,GeForce RTX 3060 Ti,8,1410,1665,246.888,200,550,923
608dd507905ec60bdc069708,/images/gpu/41UTQ5cdqYL.jpg,Zotac,Twin Edge,2118.94,GeForce RTX 3060 Ti,8,1410,1665,222.1,200,550,923
608dd507905ec60bdc069709,/images/gpu/a8cb9c45c0811900f1bf78d9ec87b975.256p.jpg,Zotac,Twin Edge OC,1919.04,GeForce RTX 3060 Ti,8,1410,1695,222.1,200,550,923
608dd507905ec60bdc069710,/images/gpu/4768d0237243e4e35e3d22a438773cba.256p.jpg,Asus,DUAL,2289.20,GeForce RTX 3070,8,1500,1755,267,220,550,1014
608dd507905ec60bdc069711,/images/gpu/4768d0237243e4e35e3d22a438773cba.256p.jpg,Asus,DUAL OC,2242.00,GeForce RTX 3070,8,1500,1755,267,220,550,1014
608dd507905ec60bdc069712,/images/gpu/e8b0b5776365885aa2710c796a50b67e.256p.jpg,Asus,KO Gaming OC,2454.40,GeForce RTX 3070,8,1500,1845,275,220,550,1014
608dd507905ec60bdc069713,/images/gpu/31tr-QHp1KL.jpg,Asus,ROG STRIX GAMING OC,2265.60,GeForce RTX 3070,8,1500,1905,318.5,220,550,1014
608dd507905ec60bdc069714,/images/gpu/ed450e3d9258eba9d5c972bd4925c82f.256p.jpg,Asus,STRIX GAMING,2454.40,GeForce RTX 3070,8,1500,1755,318.5,220,550,1014
608dd507905ec60bdc069715,/images/gpu/8a627374e0bc62f1d88e09a59fd041be.256p.jpg,Asus,TUF GAMING OC,2596.00,GeForce RTX 3070,8,1500,1755,299.9,220,550,1014
608dd507905ec60bdc069716,/images/gpu/no-image.png,Colorful,iGame Advanced OC-V,2242.00,GeForce RTX 3070,8,1500,1815,315.5,220,550,1014
608dd507905ec60bdc069717,/images/gpu/6f3df49cc8703e656ef38a8193a417b3.256p.jpg,EVGA,FTW3 GAMING,2336.40,GeForce RTX 3070,8,1500,1770,299.974,220,550,1014
608dd507905ec60bdc069718,/images/gpu/cdb6dfc1d14b222074ffe076f547067b.256p.jpg,EVGA,FTW3 ULTRA GAMING,2430.80,GeForce RTX 3070,8,1500,1815,299.974,220,550,1014
608dd507905ec60bdc069719,/images/gpu/33170ff11eeeab85d12fa6ca55d002ad.256p.jpg,EVGA,XC3 BLACK GAMING,2454.40,GeForce RTX 3070,8,1500,1725,285.242,220,550,1014
608dd507905ec60bdc069720,/images/gpu/343cbbeb7a97fe36398610f6c1a25268.256p.jpg,EVGA,XC3 GAMING,2360.00,GeForce RTX 3070,8,1500,1725,285.242,220,550,1014
608dd507905ec60bdc069721,/images/gpu/ff4cbdae6cbb8fe15b9da4a022d88a06.256p.jpg,EVGA,XC3 ULTRA GAMING,2501.60,GeForce RTX 3070,8,1500,1770,285.242,220,550,1014
608dd507905ec60bdc069722,/images/gpu/no-image.png,GALAX,EX,2265.60,GeForce RTX 3070,8,1500,1785,299,220,550,1014
608dd507905ec60bdc069723,/images/gpu/41q2EO8n7aL.jpg,GALAX,EX Gamer,2478.00,GeForce RTX 3070,8,1500,1785,330,220,550,1014
608dd507905ec60bdc069724,/images/gpu/41q2EO8n7aL.jpg,GALAX,EX Gamer White,2501.60,GeForce RTX 3070,8,1500,1785,330,220,550,1014
608dd507905ec60bdc069725,/images/gpu/no-image.png,GALAX,EX White,2478.00,GeForce RTX 3070,8,1500,1785,299,220,550,1014
608dd507905ec60bdc069726,/images/gpu/bf181e5c04f925ca37aab445709a94c9.256p.jpg,GALAX,SG,2242.00,GeForce RTX 3070,8,1500,1725,329,220,550,1014
608dd507905ec60bdc069727,/images/gpu/2867c5edb1a9e1502bdc76aa1f06ef16.256p.jpg,Gigabyte,AORUS MASTER,2572.40,GeForce RTX 3070,8,1500,1845,290,220,550,1014
608dd507905ec60bdc069728,/images/gpu/no-image.png,Gigabyte,EAGLE,2501.60,GeForce RTX 3070,8,1500,1725,282,220,550,1014
608dd507905ec60bdc069729,/images/gpu/918936ae9cd9cffd31c8a7da69349e9b.256p.jpg,Gigabyte,EAGLE OC,2383.60,GeForce RTX 3070,8,1500,1770,282,220,550,1014
608dd507905ec60bdc069730,/images/gpu/no-image.png,Gigabyte,GAMING OC,2548.80,GeForce RTX 3070,8,1500,1815,286,220,550,1014
608dd507905ec60bdc069731,/images/gpu/8558c297b26a45df30a5f2a88c0cc039.256p.jpg,Gigabyte,Vision OC,2407.20,GeForce RTX 3070,8,1500,1815,286,220,550,1014
608dd507905ec60bdc069732,/images/gpu/no-image.png,Inno3D,iChill X3,2548.80,GeForce RTX 3070,8,1500,1785,300,220,550,1014
608dd507905ec60bdc069733,/images/gpu/511Z7RhMUpL.jpg,Inno3D,iChill X4,2572.40,GeForce RTX 3070,8,1500,1785,300,220,550,1014
608dd507905ec60bdc069734,/images/gpu/no-image.png,KFA2,EX,2525.20,GeForce RTX 3070,8,1500,1785,299,220,550,1014
608dd507905ec60bdc069735,/images/gpu/no-image.png,KFA2,EX Gamer,2548.80,GeForce RTX 3070,8,1500,1785,330,220,550,1014
608dd507905ec60bdc069736,/images/gpu/417redlHJSL.jpg,KFA2,SG,2336.40,GeForce RTX 3070,8,1500,1740,329,220,550,1014
608dd507905ec60bdc069737,/images/gpu/41lazQUiAYL.jpg,MSI,GAMING X TRIO,2548.80,GeForce RTX 3070,8,1500,1830,323,220,550,1014
608dd507905ec60bdc069738,/images/gpu/e174dc1c0def7db23efdd708eb5dfc90.256p.jpg,MSI,SUPRIM,2430.80,GeForce RTX 3070,8,1500,1845,335,220,550,1014
608dd507905ec60bdc069739,/images/gpu/c85db6c6cfa0f6430a6536f563477d08.256p.jpg,MSI,SUPRIM X,2289.20,GeForce RTX 3070,8,1500,1920,335,220,550,1014
608dd507905ec60bdc069740,/images/gpu/da18ff2c36e643a36c6cf7e8a9f5939c.256p.jpg,MSI,VENTUS 2X,2407.20,GeForce RTX 3070,8,1500,1725,232,220,550,1014
608dd507905ec60bdc069741,/images/gpu/da18ff2c36e643a36c6cf7e8a9f5939c.256p.jpg,MSI,VENTUS 2X OC,2242.00,GeForce RTX 3070,8,1500,1755,232,220,550,1014
608dd507905ec60bdc069742,/images/gpu/da18ff2c36e643a36c6cf7e8a9f5939c.256p.jpg,MSI,VENTUS 3X,2360.00,GeForce RTX 3070,8,1500,1725,305,220,550,1014
608dd507905ec60bdc069743,/images/gpu/da18ff2c36e643a36c6cf7e8a9f5939c.256p.jpg,MSI,VENTUS 3X OC,2312.80,GeForce RTX 3070,8,1500,1755,305,220,550,1014
608dd507905ec60bdc069744,/images/gpu/41IUkbD-Y8L.jpg,NVIDIA,Founders Edition,2336.40,GeForce RTX 3070,8,1500,1730,242,220,550,1014
608dd507905ec60bdc069745,/images/gpu/86b51576a7fe13820d0c860d42594b4e.256p.jpg,Palit,GameRock,2501.60,GeForce RTX 3070,8,1500,1725,304,220,550,1014
608dd507905ec60bdc069746,/images/gpu/e52a5e44e65fa612757c68dbcfaf6ea4.256p.jpg,Palit,GameRock OC,2478.00,GeForce RTX 3070,8,1500,1725,304,220,550,1014
608dd507905ec60bdc069747,/images/gpu/600333b32af0aad0d2b080a4e0b0606c.256p.jpg,Palit,GamingPro,2289.20,GeForce RTX 3070,8,1500,1725,294,220,550,1014
608dd507905ec60bdc069748,/images/gpu/c81b1c219c860351b4f7dd2395972d11.256p.jpg,Palit,GamingPro OC,2289.20,GeForce RTX 3070,8,1500,1770,294,220,550,1014
608dd507905ec60bdc069749,/images/gpu/1069f92652f37c1827b2776f520efb6a.256p.jpg,Palit,JetStream,2265.60,GeForce RTX 3070,8,1500,1725,294,220,550,1014
608dd507905ec60bdc069750,/images/gpu/cbdf6ba59b2f64dc557c1cbacf5f901d.256p.jpg,Palit,JetStream OC,2548.80,GeForce RTX 3070,8,1500,1815,294,220,550,1014
608dd507905ec60bdc069751,/images/gpu/cc01279fd806bdaef108882ee7e2c24a.256p.jpg,PNY,UPRISING,2572.40,GeForce RTX 3070,8,1500,1725,264.922,220,550,1014
608dd507905ec60bdc069752,/images/gpu/89f80e5d6737ae27ffeee29c98c0924e.256p.jpg,PNY,XLR8 Gaming REVEL EPIC-X RGB,2407.20,GeForce RTX 3070,8,1500,1725,293.878,220,550,1014
608dd507905ec60bdc069753,/images/gpu/31sz6JuPdbL.jpg,Zotac,GAMING AMP Holo,2548.80,GeForce RTX 3070,8,1500,1785,291.2,220,550,1014
608dd507905ec60bdc069754,/images/gpu/6fa424b7a65ffd5748ff2a28770e2a23.256p.jpg,Zotac,GAMING Twin Edge,2265.60,GeForce RTX 3070,8,1500,1725,231.9,220,550,1014
608dd507905ec60bdc069755,/images/gpu/dc5424bb67af9af9ea625e05bec1b164.256p.jpg,Zotac,GAMING Twin Edge OC,2360.00,GeForce RTX 3070,8,1500,1755,231.9,220,550,1014
608dd507905ec60bdc069756,/images/gpu/df222de96a42c41cafb6c9a9d54cba45.256p.jpg,Asus,ROG STRIX WHITE OC,3181.60,GeForce RTX 3080,10,1440,1935,318.5,320,700,1315
608dd507905ec60bdc069757,/images/gpu/ed450e3d9258eba9d5c972bd4925c82f.256p.jpg,Asus,STRIX GAMING,3345.60,GeForce RTX 3080,10,1440,1740,318.5,320,700,1315
608dd507905ec60bdc069758,/images/gpu/f300ed4938d22ed462f0c290b54300ea.256p.jpg,Asus,STRIX GAMING OC,3575.20,GeForce RTX 3080,10,1440,1935,318.5,320,700,1315
608dd507905ec60bdc069759,/images/gpu/41oZkScV-ML.jpg,Asus,TUF GAMING,3444.00,GeForce RTX 3080,10,1440,1740,299.9,320,700,1315
608dd507905ec60bdc069760,/images/gpu/3b6d6b5516dae53b5ef72b33698f39c8.256p.jpg,Asus,TUF GAMING OC,3181.60,GeForce RTX 3080,10,1440,1725,299.9,320,700,1315
608dd507905ec60bdc069761,/images/gpu/9932b4195284ac3d973123c4d94882bf.256p.jpg,Asus,Turbo,3542.40,GeForce RTX 3080,10,1440,1740,268,320,700,1315
608dd507905ec60bdc069762,/images/gpu/6f3df49cc8703e656ef38a8193a417b3.256p.jpg,EVGA,FTW3 GAMING,3247.20,GeForce RTX 3080,10,1440,1755,300,320,700,1315
608dd507905ec60bdc069763,/images/gpu/cdb6dfc1d14b222074ffe076f547067b.256p.jpg,EVGA,FTW3 ULTRA GAMING,3148.80,GeForce RTX 3080,10,1440,1800,300,320,700,1315
608dd507905ec60bdc069764,/images/gpu/e0eb8a8b5a07ae59c831c4978bf90baf.256p.jpg,EVGA,FTW3 ULTRA HYBRID GAMING,3280.00,GeForce RTX 3080,10,1440,1800,288.9,320,700,1315
608dd507905ec60bdc069765,/images/gpu/41Au2t1tF+L.jpg,EVGA,XC3 BLACK GAMING,3345.60,GeForce RTX 3080,10,1440,1710,285.37,320,700,1315
608dd507905ec60bdc069766,/images/gpu/343cbbeb7a97fe36398610f6c1a25268.256p.jpg,EVGA,XC3 GAMING,3378.40,GeForce RTX 3080,10,1440,1710,285.37,320,700,1315
608dd507905ec60bdc069767,/images/gpu/41aBk2eL86L.jpg,EVGA,XC3 ULTRA GAMING,3608.00,GeForce RTX 3080,10,1440,1755,285.37,320,700,1315
608dd507905ec60bdc069768,/images/gpu/661009b853f069f9d277692fda5a5481.256p.jpg,EVGA,XC3 ULTRA HYBRID GAMING,3444.00,GeForce RTX 3080,10,1440,1800,262.8,320,700,1315
608dd507905ec60bdc069769,/images/gpu/no-image.png,GALAX,EX,3378.40,GeForce RTX 3080,10,1440,1755,330,320,700,1315
608dd507905ec60bdc069770,/images/gpu/bf181e5c04f925ca37aab445709a94c9.256p.jpg,GALAX,SG,3542.40,GeForce RTX 3080,10,1440,1725,329,320,700,1315
608dd507905ec60bdc069771,/images/gpu/2867c5edb1a9e1502bdc76aa1f06ef16.256p.jpg,Gigabyte,AORUS MASTER,3509.60,GeForce RTX 3080,10,1440,1725,319,320,700,1315
608dd507905ec60bdc069772,/images/gpu/31scOtU1YUL.jpg,Gigabyte,AORUS XTREME,3542.40,GeForce RTX 3080,10,1710,1905,319,320,700,1315
608dd507905ec60bdc069773,/images/gpu/e12965fd7d450968a750aecf29938a75.256p.jpg,Gigabyte,AORUS XTREME WATERFORCE,3509.60,GeForce RTX 3080,10,1440,1845,252,320,700,1315
608dd507905ec60bdc069774,/images/gpu/72c1379bbd7650e7e05687fa69e39c1b.256p.jpg,Gigabyte,EAGLE OC,3345.60,GeForce RTX 3080,10,1440,1755,320,320,700,1315
608dd507905ec60bdc069775,/images/gpu/no-image.png,Gigabyte,GAMING OC,3280.00,GeForce RTX 3080,10,1440,1800,320,320,700,1315
608dd507905ec60bdc069776,/images/gpu/no-image.png,Gigabyte,TURBO,3575.20,GeForce RTX 3080,10,1710,1800,267,320,700,1315
608dd507905ec60bdc069777,/images/gpu/51a48597bab48ee6e22a303dd9be79c3.256p.jpg,Gigabyte,Vision OC,3575.20,GeForce RTX 3080,10,1440,1800,320,320,700,1315
608dd507905ec60bdc069778,/images/gpu/511Z7RhMUpL.jpg,Inno3D,iChill X4,3411.20,GeForce RTX 3080,10,1440,1770,300,320,700,1315
608dd507905ec60bdc069779,/images/gpu/no-image.png,KFA2,EX Gamer,3542.40,GeForce RTX 3080,10,1440,1770,330,320,700,1315
608dd507905ec60bdc069780,/images/gpu/ce2ef9117d14b6aabc6c15bf7dd3402a.256p.jpg,KFA2,SG,3116.00,GeForce RTX 3080,10,1440,1725,329,320,700,1315
608dd507905ec60bdc069781,/images/gpu/no-image.png,MSI,GAMING TRIO,3345.60,GeForce RTX 3080,10,1440,1920,323,320,700,1315
608dd507905ec60bdc069782,/images/gpu/41lazQUiAYL.jpg,MSI,GAMING X TRIO,3345.60,GeForce RTX 3080,10,1440,1920,323,320,700,1315
608dd507905ec60bdc069783,/images/gpu/e38796bb94562c10185dd0155e04bf41.256p.jpg,MSI,SUPRIM,3542.40,GeForce RTX 3080,10,1440,1830,336,320,700,1315
608dd507905ec60bdc069784,/images/gpu/e6536838f02817f32e516335926c7497.256p.jpg,MSI,SUPRIM X,3608.00,GeForce RTX 3080,10,1440,1920,336,320,700,1315
608dd507905ec60bdc069785,/images/gpu/da18ff2c36e643a36c6cf7e8a9f5939c.256p.jpg,MSI,VENTUS 3X,3181.60,GeForce RTX 3080,10,1440,1920,305,320,700,1315
608dd507905ec60bdc069786,/images/gpu/fd5660b7727f943a45aa3b5aa2ec4f93.256p.jpg,MSI,VENTUS 3X OC,3312.80,GeForce RTX 3080,10,1440,1920,305,320,700,1315
608dd507905ec60bdc069787,/images/gpu/41IUkbD-Y8L.jpg,NVIDIA,Founders Edition,3542.40,GeForce RTX 3080,10,1440,1710,285,320,700,1315
608dd507905ec60bdc069788,/images/gpu/86b51576a7fe13820d0c860d42594b4e.256p.jpg,Palit,GameRock,3214.40,GeForce RTX 3080,10,1440,1755,304,320,700,1315
608dd507905ec60bdc069789,/images/gpu/600333b32af0aad0d2b080a4e0b0606c.256p.jpg,Palit,GamingPro,3411.20,GeForce RTX 3080,10,1440,1710,294,320,700,1315
608dd507905ec60bdc069790,/images/gpu/c81b1c219c860351b4f7dd2395972d11.256p.jpg,Palit,GamingPro OC,3280.00,GeForce RTX 3080,10,1440,1740,294,320,700,1315
608dd507905ec60bdc069791,/images/gpu/89f80e5d6737ae27ffeee29c98c0924e.256p.jpg,PNY,XLR8 Gaming REVEL EPIC-X RGB,3509.60,GeForce RTX 3080,10,1440,1710,293.878,320,700,1315
608dd507905ec60bdc069792,/images/gpu/eaee671106909b2664a8996c53b4c130.256p.jpg,Zotac,GAMING AMP Holo,3542.40,GeForce RTX 3080,10,1440,1770,317.8,320,700,1315
608dd507905ec60bdc069793,/images/gpu/41YgZCDqARL.jpg,Zotac,GAMING Trinity,3148.80,GeForce RTX 3080,10,1440,1710,317.8,320,700,1315
608dd507905ec60bdc069794,/images/gpu/e5ef7c64cbea0e7a9f1561e2d6646725.256p.jpg,Zotac,GAMING Trinity OC,3411.20,GeForce RTX 3080,10,1440,1725,317.8,320,700,1315
608dd507905ec60bdc069795,/images/gpu/a66c608a2c1f94585ecb855a4a1c2724.256p.jpg,Asus,ROG STRIX WHITE OC,7800.00,GeForce RTX 3090,24,1400,1890,318.5,350,750,1458
608dd507905ec60bdc069796,/images/gpu/ed450e3d9258eba9d5c972bd4925c82f.256p.jpg,Asus,STRIX GAMING,7800.00,GeForce RTX 3090,24,1400,1725,318.5,350,750,1458
608dd507905ec60bdc069797,/images/gpu/f300ed4938d22ed462f0c290b54300ea.256p.jpg,Asus,STRIX GAMING OC,8268.00,GeForce RTX 3090,24,1400,1890,318.5,350,750,1458
608dd507905ec60bdc069798,/images/gpu/b6b8e23372d5577ccc7f2ee0880995a3.256p.jpg,Asus,TUF GAMING,8190.00,GeForce RTX 3090,24,1400,1725,299.9,350,750,1458
608dd507905ec60bdc069799,/images/gpu/aad13fe8bd65290566bc0b7be30a1212.256p.jpg,Asus,TUF GAMING OC,7956.00,GeForce RTX 3090,24,1400,1710,299.9,350,750,1458
608dd507905ec60bdc069800,/images/gpu/9932b4195284ac3d973123c4d94882bf.256p.jpg,Asus,Turbo,8502.00,GeForce RTX 3090,24,1400,1725,268,350,750,1458
608dd507905ec60bdc069801,/images/gpu/6f3df49cc8703e656ef38a8193a417b3.256p.jpg,EVGA,FTW3 GAMING,7722.00,GeForce RTX 3090,24,1400,1740,300,350,750,1458
608dd507905ec60bdc069802,/images/gpu/cdb6dfc1d14b222074ffe076f547067b.256p.jpg,EVGA,FTW3 ULTRA GAMING,7566.00,GeForce RTX 3090,24,1400,1800,300,350,750,1458
608dd507905ec60bdc069803,/images/gpu/41G84MJ7zFL.jpg,EVGA,FTW3 ULTRA HYBRID GAMING,8268.00,GeForce RTX 3090,24,1400,1800,288.9,350,750,1458
608dd507905ec60bdc069804,/images/gpu/1ac44ead78eeec1cd34f54fc64127b80.256p.jpg,EVGA,K|NGP|N HYBRID GAMING,8034.00,GeForce RTX 3090,24,1400,1920,288.9,350,750,1458
608dd507905ec60bdc069805,/images/gpu/3001c2039bfa994e4466634871b089b3.256p.jpg,EVGA,XC3 BLACK GAMING,7722.00,GeForce RTX 3090,24,1400,1695,285,350,750,1458
608dd507905ec60bdc069806,/images/gpu/41Au2t1tF+L.jpg,EVGA,XC3 GAMING,8190.00,GeForce RTX 3090,24,1400,1695,285,350,750,1458
608dd507905ec60bdc069807,/images/gpu/89eb67622ae892cbe3dd198554008b9e.256p.jpg,EVGA,XC3 ULTRA GAMING,7800.00,GeForce RTX 3090,24,1400,1725,285,350,750,1458
608dd507905ec60bdc069808,/images/gpu/f5eff8a38b4f6983a39f72aecaa18907.256p.jpg,EVGA,XC3 ULTRA HYBRID GAMING,8502.00,GeForce RTX 3090,24,1400,1725,262.8,350,750,1458
608dd507905ec60bdc069809,/images/gpu/no-image.png,Gainward,Phantom,7956.00,GeForce RTX 3090,24,1400,1740,304,350,750,1458
608dd507905ec60bdc069810,/images/gpu/ac3c64904832260f4a4a23f8552a00b9.256p.jpg,Gainward,Phantom GS,8346.00,GeForce RTX 3090,24,1400,1845,304,350,750,1458
608dd507905ec60bdc069811,/images/gpu/9f427f7ab88bedf411192911c55b452a.256p.jpg,Gainward,Phoenix,8424.00,GeForce RTX 3090,24,1400,1695,294,350,750,1458
608dd507905ec60bdc069812,/images/gpu/19192e72c72c202a1e2868f1ec243065.256p.jpg,Gainward,Phoenix GS,8580.00,GeForce RTX 3090,24,1400,1725,294,350,750,1458
608dd507905ec60bdc069813,/images/gpu/no-image.png,GALAX,EX,7722.00,GeForce RTX 3090,24,1400,1755,330,350,750,1458
608dd507905ec60bdc069814,/images/gpu/bf181e5c04f925ca37aab445709a94c9.256p.jpg,GALAX,SG,7410.00,GeForce RTX 3090,24,1400,1695,329,350,750,1458
608dd507905ec60bdc069815,/images/gpu/2867c5edb1a9e1502bdc76aa1f06ef16.256p.jpg,Gigabyte,AORUS MASTER,7956.00,GeForce RTX 3090,24,1400,1785,319,350,750,1458
608dd507905ec60bdc069816,/images/gpu/31scOtU1YUL.jpg,Gigabyte,AORUS XTREME,7722.00,GeForce RTX 3090,24,1400,1860,319,350,750,1458
